profile_id,first_activity_time,signup_platform,signup_device_model,signup_country_code,acquisition_source
2185720032614796,2017-12-17 15:17:31,iOS,"iPhone9,4",US,acquisition_source_2
7342954080348943,2017-10-10 13:19:27,Android,samsung SM-T530,NZ,acquisition_source_2
8.30456E+15,2017-01-13 0:25:27,Android,OPPO R7Plusm,CN,acquisition_source_2
4.81949E+15,2017-09-29 18:00:13,iOS,"iPhone9,4",US,acquisition_source_3
7206665233018282,2017-04-28 9:27:23,Android,samsung SM-N920C,PH,acquisition_source_2
1310212782870226,2017-04-17 0:07:40,iOS,"iPad3,1",US,acquisition_source_2
889314914702057,2017-07-13 2:17:59,iOS,"iPhone8,2",US,acquisition_source_3
6902391628793639,2017-11-25 18:21:04,iOS,"iPad5,1",CA,acquisition_source_1
5193829629101752,2017-12-24 21:22:29,iOS,"iPhone8,4",CL,acquisition_source_4
8178293592641733,2017-12-20 11:10:08,Android,LENOVO Lenovo PB1-750M,IN,acquisition_source_2
419671931270397,2019-08-15 1:07:54,Android,TCL 5017B,US,acquisition_source_3
4941946760972505,2017-07-02 18:39:30,iOS,"iPhone8,1",US,acquisition_source_3
7618350807384923,2017-07-06 10:54:30,iOS,"iPhone7,2",GB,acquisition_source_2
443285780110124,2017-11-01 16:49:47,Android,Life wireless X422-Locked to Life Wireless,US,acquisition_source_2
2101054252581386,2017-08-05 22:30:47,Android,samsung SM-N920V,US,acquisition_source_3
4944736066954847,2017-02-05 3:52:58,iOS,"iPhone8,1",US,acquisition_source_2
6041827230564769,2017-10-22 20:29:04,iOS,"iPhone8,1",BR,acquisition_source_2
887827644595600,2017-01-28 17:46:08,Android,Lenovo Lenovo A7600-F,LV,acquisition_source_5
5132754432161323,2019-09-10 19:37:14,Android,samsung SM-G930F,NO,acquisition_source_3
9395456771014393,2017-07-01 18:35:18,Android,TCL 4027A,GT,acquisition_source_2
3235692486163139,2017-11-30 15:26:12,Android,LGE LG-H440n,PL,acquisition_source_5
9647948370703662,2017-06-02 12:54:07,iOS,"iPhone6,1",MD,acquisition_source_5
8770311913705702,2017-12-27 13:00:07,Android,HUAWEI RNE-L21,IT,acquisition_source_2
4617226155744907,2017-04-24 1:52:31,iOS,"iPhone8,1",US,acquisition_source_2
1194022639446962,2017-04-22 1:44:17,Android,samsung SAMSUNG-SM-J320A,US,acquisition_source_3
7.04173E+15,2017-05-06 1:05:31,Desktop,"MacBookAir7,2",US,acquisition_source_2
5837449956469875,2017-05-14 6:32:42,Android,samsung SM-G920I,AU,acquisition_source_2
2456876293694506,2017-07-13 20:52:15,iOS,"iPhone6,1",US,acquisition_source_1
9114657650004937,2017-10-18 5:06:49,iOS,"iPad3,1",US,acquisition_source_2
9.84964E+15,2017-03-24 12:45:13,iOS,"iPhone6,2",RO,acquisition_source_2
9.32952E+15,2017-12-08 2:28:49,iOS,"iPad4,1",CL,acquisition_source_2
8445230168935769,2017-07-16 3:00:21,iOS,"iPad2,7",US,acquisition_source_3
4.89092E+15,2017-08-07 0:24:05,iOS,"iPhone7,2",US,acquisition_source_2
6165365877975066,2017-10-15 16:49:18,iOS,"iPhone9,2",US,acquisition_source_2
5356589313760825,2017-11-22 2:05:50,Desktop,"GA-78LMT-USB3 6.0 (Gigabyte Technology Co., Ltd.)",US,acquisition_source_2
7026855695613741,2017-06-17 14:19:43,Android,motorola Moto G (4),BR,acquisition_source_2
8489456326073092,2017-03-08 10:59:31,Android,Xiaomi Redmi Note 3,IN,acquisition_source_2
3415256838859108,2017-10-06 4:49:47,iOS,"iPhone8,1",AU,acquisition_source_2
5785973781137896,2017-02-21 6:07:14,iOS,"iPhone8,1",US,acquisition_source_4
1329360316643223,2017-10-08 23:07:01,Desktop,Surface Pro 3 (Microsoft Corporation),CA,acquisition_source_2
1.89793E+15,2017-12-03 8:53:37,iOS,"iPhone9,3",GB,acquisition_source_2
1098812166237153,2017-06-16 4:13:53,iOS,"iPhone8,1",US,acquisition_source_3
5493864356833019,2017-03-14 0:38:52,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_2
6813053441000951,2017-06-11 2:37:20,Android,samsung SM-G531H,HN,acquisition_source_2
3010083080998449,2017-05-06 9:04:24,Android,samsung SM-J710MN,AR,acquisition_source_2
8018451381645908,2017-12-07 17:39:12,Android,samsung SM-G925F,IT,acquisition_source_2
6663387154605365,2018-03-04 19:06:28,iOS,"iPhone7,2",NO,acquisition_source_3
7693300107537647,2017-12-25 20:10:41,Android,samsung SM-G920T,US,acquisition_source_2
2087388976249486,2017-06-21 16:15:51,iOS,"iPhone6,1",US,acquisition_source_2
6945947199779462,2017-01-26 4:32:46,Android,samsung SM-J500F,IN,acquisition_source_2
2186383771353969,2017-01-11 4:40:57,Android,samsung SAMSUNG-SM-T377A,US,acquisition_source_2
3928091355965794,2017-06-19 16:34:03,Android,samsung SM-G950F,SG,acquisition_source_2
3033057588274743,2017-12-26 1:48:20,iOS,"iPhone9,1",US,acquisition_source_2
1910565521539555,2017-03-22 10:51:23,iOS,"iPhone9,3",GB,acquisition_source_3
8867194523628543,2017-08-28 1:14:35,Android,samsung SAMSUNG-SM-N920A,US,acquisition_source_3
8392521701993047,2017-06-28 13:56:02,Android,samsung SM-G361F,IE,acquisition_source_2
8047624604204681,2017-02-04 4:59:58,Android,LENOVO Lenovo A7600,RU,acquisition_source_2
5238369732721452,2017-12-23 4:31:36,Android,samsung SM-J500M,BR,acquisition_source_2
8826382604344915,2017-08-20 2:52:33,iOS,"iPhone9,3",US,acquisition_source_1
1678406975886452,2017-12-29 0:42:55,iOS,"iPhone9,3",US,acquisition_source_2
5793318114878926,2017-04-05 23:54:46,Android,LGE LGMS550,US,acquisition_source_2
3926083328633855,2017-08-24 7:46:10,Android,samsung SM-A300F,RU,acquisition_source_2
390399434956639,2017-05-05 12:58:42,Desktop,UX32VD (ASUSTeK COMPUTER INC.),RU,acquisition_source_2
3989330301245062,2017-02-12 16:49:32,iOS,"iPhone7,2",US,acquisition_source_3
8060572662318948,2017-11-19 21:38:47,Android,samsung SM-G950U,US,acquisition_source_2
6937885401070011,2017-12-24 1:02:14,iOS,"iPad2,6",US,acquisition_source_3
9861820770635853,2017-10-16 7:50:16,Android,samsung SM-J710F,IN,acquisition_source_3
8291228376150345,2017-09-05 23:34:00,Android,LGE LGMS210,US,acquisition_source_3
7891458504122703,2017-11-15 1:25:38,Android,samsung SM-G930P,US,acquisition_source_3
5371066160997361,2017-09-16 18:46:48,Android,HUAWEI NEM-L21,FI,acquisition_source_2
1158909896579849,2017-11-09 16:30:33,iOS,"iPhone9,3",GB,acquisition_source_2
139277698660858,2017-01-01 11:36:01,Android,samsung SM-J111M,NZ,acquisition_source_3
3034920871896058,2017-01-31 12:02:52,iOS,"iPad3,5",BR,acquisition_source_3
3672818440643107,2017-11-23 21:24:54,Android,LGE LG-M160,GB,acquisition_source_2
8076475468823925,2017-05-03 16:30:04,Desktop,Compaq 610 (Hewlett-Packard),MA,acquisition_source_2
5332114696037044,2017-04-03 0:15:17,Android,motorola XT1585,US,acquisition_source_3
5321045103184553,2017-09-11 18:41:40,iOS,"iPhone9,3",DK,acquisition_source_4
1317250978143415,2017-12-30 2:17:12,iOS,"iPhone9,1",US,acquisition_source_2
3.63487E+15,2017-11-04 4:27:42,Android,Sony 601SO,JP,acquisition_source_2
8848504094979093,2018-02-03 17:23:55,Android,samsung SM-G925F,GB,acquisition_source_3
2486039647438352,2017-05-20 6:06:35,Android,LGE LG-H634,US,acquisition_source_2
9736781920519658,2017-12-20 22:41:34,iOS,"iPhone7,1",GB,acquisition_source_2
6126447520867551,2017-03-14 17:27:29,iOS,"iPhone9,1",US,acquisition_source_4
5.7383E+15,2017-07-08 12:22:13,Android,HUAWEI HUAWEI LYO-L21,NL,acquisition_source_2
7266844839685275,2017-03-28 21:26:39,Android,samsung SM-G930V,US,acquisition_source_2
5802803801412032,2017-08-01 17:34:02,Android,samsung SM-G925V,US,acquisition_source_3
276745603234104,2017-05-31 0:56:48,iOS,"iPhone9,3",US,acquisition_source_2
1944552829258908,2017-04-20 10:35:39,Android,HTC HTCD160LVWPP,US,acquisition_source_3
8496330005798348,2018-01-18 0:26:28,Desktop,ZTE ZTE BLADE A610,CO,acquisition_source_4
7.25667E+15,2017-08-24 23:13:11,iOS,"iPad4,1",US,acquisition_source_2
6995603607519862,2017-11-06 16:51:52,iOS,"iPhone7,1",CA,acquisition_source_2
3750970046702479,2017-12-28 4:33:33,iOS,"iPhone8,2",US,acquisition_source_2
2902098034137701,2017-08-19 23:13:36,iOS,"iPhone9,3",US,acquisition_source_1
6372854886026255,2017-01-02 18:32:54,iOS,"iPad3,4",US,acquisition_source_3
6012725635859858,2017-11-26 2:08:07,iOS,"iPad4,4",US,acquisition_source_3
3455306385874088,2017-09-17 15:18:43,Android,Xiaomi Redmi 4A,IN,acquisition_source_2
332002742538776,2017-03-06 8:02:55,Android,samsung SM-T561,BY,acquisition_source_2
2357756875696583,2017-11-23 16:51:35,Desktop,System Product Name (System manufacturer),DK,acquisition_source_2
9661432333200615,2017-10-10 12:38:15,Android,ARK Benefit_S502_Plus,RU,acquisition_source_2
1590248525178899,2017-05-10 15:25:54,Android,Meizu M3s,RU,acquisition_source_2
8985942536094651,2017-02-12 18:33:53,Android,Sony E6653,MX,acquisition_source_2
3613246593906903,2017-09-11 21:11:33,Android,LENOVO Lenovo TB3-730X,DE,acquisition_source_2
8592359838938218,2017-08-14 18:44:29,iOS,"iPhone9,3",MX,acquisition_source_2
6718392677132263,2017-09-22 23:54:41,Android,samsung SM-J327T1,US,acquisition_source_2
361038361819036,2017-03-29 21:12:49,iOS,"iPhone6,1",US,acquisition_source_3
9.82154E+15,2017-09-17 16:10:16,iOS,"iPhone7,2",US,acquisition_source_3
5.10036E+15,2017-07-14 6:07:49,Android,samsung SM-G925T,US,acquisition_source_2
9.18693E+15,2017-10-07 15:42:27,Android,asus ASUS_X00DDA,PH,acquisition_source_2
9390697037863971,2017-11-04 15:51:51,iOS,"iPhone8,1",IN,acquisition_source_3
638786696674459,2017-08-24 19:23:39,iOS,"iPhone8,1",SE,acquisition_source_3
6160815496922489,2017-01-02 1:22:37,Android,LGE LGMS550,US,acquisition_source_3
3083401540596831,2017-08-26 6:09:12,Android,HUAWEI HUAWEI NXT-AL10,CN,acquisition_source_2
5066753227454996,2017-11-26 12:38:53,Android,motorola MotoG3,IT,acquisition_source_2
5060428310021861,2017-01-27 16:27:17,iOS,"iPhone6,2",IT,acquisition_source_3
4294485528251802,2017-06-24 2:05:38,iOS,"iPhone5,3",CA,acquisition_source_2
237577861158356,2017-11-11 1:38:56,Android,samsung SM-G920V,US,acquisition_source_3
3734689983802094,2017-11-11 9:51:27,Android,samsung SM-G950F,LK,acquisition_source_4
5349227840906426,2017-01-13 15:49:32,Android,samsung SPH-L710T,US,acquisition_source_2
7117611599102673,2017-09-08 0:43:44,iOS,"iPhone8,4",US,acquisition_source_4
4658663619460926,2017-01-13 2:04:37,iOS,"iPad4,7",PR,acquisition_source_2
2710446444902572,2017-07-20 18:13:29,Android,LENOVO Lenovo TB-X103F,CA,acquisition_source_2
7209254346119348,2017-05-22 0:58:09,iOS,"iPhone8,4",CA,acquisition_source_2
3132617066468648,2017-11-05 9:59:31,Android,vivo vivo 1609,MY,acquisition_source_2
9317839164225114,2017-07-01 12:02:09,iOS,"iPod7,1",US,acquisition_source_2
2486804769767695,2017-02-10 15:35:09,iOS,"iPhone7,1",CN,acquisition_source_2
5817915923257254,2017-01-02 14:19:15,Android,Sony D5803,GB,acquisition_source_2
209840601265403,2017-12-06 12:36:44,iOS,"iPad6,3",US,acquisition_source_2
568673507725804,2017-12-26 3:43:07,Android,samsung SM-J700F,IN,acquisition_source_4
1679226419108385,2017-02-20 19:14:10,iOS,"iPhone5,3",IE,acquisition_source_2
4431519568990411,2017-09-18 21:38:03,iOS,"iPhone6,1",CA,acquisition_source_2
1.43652E+15,2017-04-15 1:47:27,iOS,"iPad2,5",AU,acquisition_source_2
2157557469301274,2017-08-07 16:20:36,Android,samsung SM-G920W8,CA,acquisition_source_3
2376661090538015,2017-10-28 19:27:41,Android,samsung SM-G930F,HU,acquisition_source_2
9.06785E+15,2018-03-21 5:27:53,Android,HUAWEI CAM-L21,TH,acquisition_source_2
6099477628154493,2017-09-17 21:05:07,iOS,"iPhone7,2",US,acquisition_source_2
6430949538960637,2017-07-19 17:40:34,iOS,"iPhone5,2",GB,acquisition_source_3
4393907763159349,2017-10-05 10:55:44,Desktop,"MacBookPro11,5",FI,acquisition_source_2
7266720656647137,2017-02-02 16:29:25,Android,LENOVO Lenovo A328,RU,acquisition_source_2
5291450288490555,2017-10-28 14:25:28,Android,samsung SM-J500N0,KR,acquisition_source_2
7636566788382342,2017-05-02 15:13:24,Desktop,X551CA (ASUSTeK COMPUTER INC.),LT,acquisition_source_2
8539673142804061,2017-12-26 20:51:12,Android,LGE LG-K500n,GB,acquisition_source_2
9932083731459678,2017-06-20 23:44:02,Windows,MS-7816 (MSI),FR,acquisition_source_2
9297836545306135,2021-07-24 21:38:12,Android,MyPhone MyPhone_MY28S,PH,acquisition_source_4
1728338858698486,2017-05-23 1:15:20,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_2
9900358868762575,2017-08-16 19:51:50,iOS,"iPhone9,3",SE,acquisition_source_5
8728982816554329,2017-10-12 3:48:54,Android,samsung SM-G615F,IN,acquisition_source_2
9.27319E+15,2017-11-05 2:38:08,Android,samsung SM-G930V,US,acquisition_source_5
7912217864865015,2017-11-17 17:07:18,Android,samsung SM-J510FN,FI,acquisition_source_2
5771826013938049,2017-12-12 2:54:39,iOS,"iPhone6,1",US,acquisition_source_2
7004309376030925,2017-08-16 17:02:33,iOS,"iPhone7,1",US,acquisition_source_3
520119984196601,2017-10-07 22:58:07,Android,LGE LG-K373,US,acquisition_source_2
5435228036615817,2017-02-14 0:31:30,Android,samsung SM-G925I,BR,acquisition_source_2
1927307034658569,2017-07-03 16:35:33,iOS,"iPhone8,1",GB,acquisition_source_3
6072675082283571,2017-06-30 2:53:10,iOS,"iPhone7,2",US,acquisition_source_2
5853502454989699,2017-09-26 17:10:40,iOS,"iPhone8,4",MX,acquisition_source_2
4324189402602048,2017-01-19 19:03:30,iOS,"iPhone8,1",NL,acquisition_source_3
9551396382798191,2017-12-19 2:28:52,iOS,"iPhone8,1",US,acquisition_source_2
8992088046503085,2017-08-19 20:55:53,iOS,"iPhone8,1",US,acquisition_source_2
9434541754154364,2017-02-17 18:23:42,Android,samsung GT-I9301I,ES,acquisition_source_2
3373790057312222,2017-08-25 11:55:02,iOS,"iPhone6,2",NO,acquisition_source_3
1314588553858855,2017-08-26 22:05:31,Android,samsung SAMSUNG-SM-G530AZ,US,acquisition_source_3
1593342137796804,2017-12-09 19:07:50,Android,HTC HTC Desire 10 lifestyle,MX,acquisition_source_2
6995642552332357,2017-01-28 13:34:24,iOS,"iPhone8,1",GB,acquisition_source_2
1404293833207669,2017-08-06 6:56:03,iOS,"iPad4,1",AU,acquisition_source_2
4250518487235577,2017-11-23 19:32:29,Android,TCT A571VL,US,acquisition_source_2
9675434677723019,2017-12-29 19:08:16,iOS,"iPhone5,3",CA,acquisition_source_3
2418866539600617,2017-04-17 14:02:25,Android,motorola Moto G Play,GB,acquisition_source_2
6824881261103871,2017-09-24 9:23:44,Android,HUAWEI ALE-L21,EE,acquisition_source_5
9284041737287934,2017-10-30 4:17:35,Android,samsung SM-G550T1,US,acquisition_source_3
1445293674648925,2017-01-19 22:46:18,Android,motorola XT1650,US,acquisition_source_3
1736831638569376,2017-11-22 17:15:35,iOS,"iPhone7,2",US,acquisition_source_1
6811008780139008,2017-05-29 16:42:40,Android,hipstreet 10DTB44-16GB,GB,acquisition_source_3
7745876996217655,2017-03-11 15:18:09,iOS,"iPad3,4",GB,acquisition_source_2
7420225235991442,2017-02-24 11:21:48,Android,HTC HTC Desire 620G dual sim,EG,acquisition_source_2
1607113978280699,2017-08-03 2:41:40,iOS,"iPhone7,2",US,acquisition_source_2
7607016304168878,2017-11-04 3:43:30,Android,samsung SM-G900T,US,acquisition_source_2
3603822104145168,2017-07-12 21:16:03,iOS,"iPhone6,1",US,acquisition_source_2
5758161253864603,2017-08-20 9:53:52,Android,samsung SM-G930S,KR,acquisition_source_3
9.8811E+15,2017-09-15 6:25:54,iOS,"iPhone6,2",PG,acquisition_source_2
6087312870622694,2017-02-02 14:47:02,iOS,"iPad2,5",GB,acquisition_source_2
7558918464705545,2017-05-15 0:51:48,iOS,"iPad4,1",US,acquisition_source_2
7747128192550547,2017-10-23 3:03:47,Android,HUAWEI H1611,US,acquisition_source_3
4171698697069684,2017-03-25 7:27:47,iOS,"iPad5,1",US,acquisition_source_2
3349268903329368,2017-01-08 10:36:58,Android,samsung SM-G935F,PL,acquisition_source_2
8350452710899441,2017-01-17 22:24:03,iOS,"iPhone9,3",PL,acquisition_source_2
1952812642134419,2017-07-10 19:48:39,iOS,"iPhone8,1",US,acquisition_source_2
2683656830253907,2017-10-29 18:14:03,Android,samsung SM-J111F,ZA,acquisition_source_2
8674432240800018,2017-05-14 21:58:38,Android,samsung SM-G930F,GB,acquisition_source_1
5319404648126098,2017-07-15 20:26:48,iOS,"iPhone8,4",US,acquisition_source_1
7.49299E+15,2017-12-03 0:27:30,Android,samsung SAMSUNG-SM-N910A,US,acquisition_source_2
2177533737526478,2017-01-14 7:36:10,iOS,"iPhone9,3",US,acquisition_source_3
1650225173819613,2017-11-03 4:59:41,iOS,"iPhone9,4",US,acquisition_source_5
981245752883082,2017-04-11 21:35:38,iOS,"iPod5,1",US,acquisition_source_2
6127424544702689,2017-01-06 15:42:54,iOS,"iPhone8,2",RU,acquisition_source_2
3779686757102297,2017-09-07 10:12:51,Android,samsung SM-G900I,AU,acquisition_source_3
9268641767397828,2017-01-25 14:26:35,iOS,"iPhone6,2",DK,acquisition_source_2
3896648163355144,2017-12-17 9:51:58,iOS,"iPhone8,4",GB,acquisition_source_3
7575428995398438,2019-10-05 6:59:51,Android,samsung SM-T113NU,PH,acquisition_source_7
6210678883596378,2017-11-05 13:27:09,iOS,"iPhone9,1",US,acquisition_source_3
5976369413047932,2017-02-16 14:04:45,Android,samsung SM-J500FN,GB,acquisition_source_3
8836054730658449,2018-02-05 4:42:39,Android,samsung SM-G928V,US,acquisition_source_3
1055726442116484,2017-05-11 21:48:27,Android,samsung SM-N9100,GR,acquisition_source_2
9929638985195962,2017-11-17 2:12:23,iOS,"iPhone7,1",US,acquisition_source_2
1276141903959723,2017-02-12 17:45:58,iOS,"iPad2,5",CA,acquisition_source_3
1088827908107196,2017-04-23 10:18:15,Android,LENOVO Lenovo PB1-770M,PH,acquisition_source_2
4508690127353638,2017-06-06 10:54:22,iOS,"iPad3,4",AU,acquisition_source_1
7.50197E+15,2017-07-18 0:12:09,iOS,"iPhone8,2",US,acquisition_source_2
7202884348474461,2017-02-05 0:03:11,Android,HYUNDAI Ultra Latitude,AR,acquisition_source_3
8034412635997881,2017-03-22 14:20:39,iOS,"iPhone7,2",KG,acquisition_source_2
3148353474890164,2018-01-27 3:44:43,Android,LGE LG-F500K,KR,acquisition_source_3
2795634087855225,2017-09-19 17:20:59,Android,samsung SM-G800F,FR,acquisition_source_2
2704291035428309,2017-03-16 18:02:51,Android,ZTE ZTE BLADE V0720,RU,acquisition_source_2
3996322139822237,2017-07-28 20:18:28,Android,samsung SM-A310F,GB,acquisition_source_2
3900666492820097,2017-01-19 2:05:35,iOS,"iPhone8,4",US,acquisition_source_2
7633104803774688,2017-03-26 0:36:44,iOS,"iPhone5,4",BR,acquisition_source_2
9683004446491072,2019-11-27 21:31:02,iOS,"iPhone7,2",TR,acquisition_source_3
8115535269187259,2017-12-04 4:48:22,iOS,"iPhone8,2",CA,acquisition_source_3
1832575047179278,2017-02-26 22:49:08,iOS,"iPhone6,1",US,acquisition_source_1
7836004852360628,2017-12-02 16:28:37,Android,OnePlus ONEPLUS A5000,FI,acquisition_source_2
9543136238220243,2017-11-29 18:05:47,iOS,"iPhone8,1",BR,acquisition_source_2
3196053192550732,2017-01-24 17:10:20,Android,samsung SM-A510F,RO,acquisition_source_2
6563034718859631,2017-03-31 22:05:53,Android,samsung SAMSUNG-SM-G890A,US,acquisition_source_3
5.46596E+15,2017-12-13 15:26:09,iOS,"iPhone7,1",KW,acquisition_source_3
9883119211350285,2017-10-25 21:34:51,Android,LGE LGLS775,US,acquisition_source_3
8620622918756244,2017-01-30 10:52:17,Android,ZTE ZTE Blade C341,SE,acquisition_source_2
3624217004922573,2017-07-07 15:07:33,iOS,"iPhone9,1",US,acquisition_source_3
1120517737581709,2017-03-15 23:22:53,iOS,"iPhone5,2",UG,acquisition_source_4
8261093011827122,2017-06-04 15:42:44,iOS,"iPod7,1",FR,acquisition_source_2
3239016023117574,2017-05-21 4:41:26,Android,samsung SM-N900T,US,acquisition_source_3
8922067980441325,2017-06-01 20:15:21,Android,Pegatron Hudl 2,GB,acquisition_source_2
6.38338E+15,2017-09-23 22:52:00,Android,motorola Moto G (4),MX,acquisition_source_2
7365394990913949,2017-05-09 3:44:46,iOS,"iPhone8,4",US,acquisition_source_3
6840108019843186,2017-09-11 20:27:55,iOS,"iPhone8,1",US,acquisition_source_2
2903094234113292,2017-07-07 19:01:44,iOS,"iPhone9,2",US,acquisition_source_2
1833826126859338,2017-11-22 6:12:13,Android,samsung SM-P555,MY,acquisition_source_2
2648380318201982,2017-11-09 4:13:49,Android,samsung SM-G925I,IN,acquisition_source_4
294507163839604,2017-07-04 14:27:37,iOS,"iPhone9,1",US,acquisition_source_2
6034712255384409,2017-03-17 19:30:42,Desktop,"MacBook7,1",US,acquisition_source_2
4871626258083374,2017-09-18 13:15:43,Android,BQ BQS-5520,RU,acquisition_source_3
4406154859571125,2017-07-09 2:45:51,iOS,"iPhone6,1",CA,acquisition_source_2
3058113357515818,2017-07-10 20:56:51,Android,samsung SM-G900V,MX,acquisition_source_2
3.0193E+15,2017-07-29 13:54:29,iOS,"iPhone5,2",NO,acquisition_source_2
7233190739943863,2018-11-10 2:07:55,Desktop,LGE Nexus 5,IN,acquisition_source_2
8922687206955172,2017-08-21 13:30:08,Android,samsung SM-J510FN,GR,acquisition_source_3
3020810271103197,2017-01-06 19:43:30,Android,Vodafone VFD 500,IE,acquisition_source_2
4078461760041073,2017-11-12 23:31:27,Android,samsung SM-G950F,DE,acquisition_source_2
1015645336432009,2017-06-29 17:56:00,Android,WIKO TOMMY,FR,acquisition_source_2
9508378768432033,2017-09-20 3:32:28,iOS,"iPad6,12",US,acquisition_source_2
7093769807491494,2017-12-22 1:28:06,iOS,"iPhone10,4",US,acquisition_source_3
6560188567853146,2017-04-02 19:03:59,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_3
7402607490554628,2017-01-31 12:03:29,iOS,"iPad4,4",DK,acquisition_source_2
9.05573E+15,2017-12-13 15:36:18,Android,Micromax Micromax E311,IN,acquisition_source_2
7258429151976696,2017-01-22 18:16:16,iOS,"iPhone8,1",ES,acquisition_source_2
9328360426097784,2017-05-24 17:02:40,Android,DEXP Ixion X140,RU,acquisition_source_2
2573318573400298,2017-04-26 19:32:59,Android,samsung SM-G930P,US,acquisition_source_2
6539793135173101,2017-05-05 6:25:22,Android,samsung SM-T357T,US,acquisition_source_2
5249128771576462,2017-08-08 23:50:30,Android,motorola XT1635-01,US,acquisition_source_3
5505639243981326,2017-09-27 15:12:50,iOS,"iPhone10,1",HK,acquisition_source_2
2078586335418882,2017-08-13 18:43:29,Android,LeMobile Le X527,RU,acquisition_source_2
1777824991545597,2017-09-17 8:13:20,iOS,"iPod7,1",GB,acquisition_source_2
6.25283E+15,2017-10-30 17:03:18,iOS,"iPhone8,4",FI,acquisition_source_2
1200212140004282,2017-10-22 16:05:33,Android,samsung SM-G925T,US,acquisition_source_3
3581313521213279,2017-08-25 12:29:56,iOS,"iPhone9,3",VN,acquisition_source_2
4.27942E+15,2017-09-10 20:50:16,iOS,"iPhone9,3",CO,acquisition_source_4
2253915799113675,2017-03-24 12:44:29,iOS,"iPhone9,1",PH,acquisition_source_3
8563812976156224,2017-07-02 0:23:19,iOS,"iPhone8,1",UY,acquisition_source_2
8934708828140632,2017-12-28 19:51:56,Android,TCL 5023F,FR,acquisition_source_2
9264974237052663,2017-01-15 19:50:01,Desktop,HP Pavilion g6 Notebook PC (Hewlett-Packard),US,acquisition_source_2
1733733313236374,2017-07-17 22:55:55,Android,samsung SM-J327P,US,acquisition_source_3
6531377812058001,2017-02-18 19:50:53,iOS,"iPhone6,1",US,acquisition_source_2
5.19085E+15,2017-01-23 2:51:44,iOS,"iPhone7,2",US,acquisition_source_2
8210822688575592,2017-04-08 21:01:22,Android,samsung SM-J200M,CL,acquisition_source_2
7.39242E+15,2017-03-10 15:24:43,Android,samsung Nexus 10,NL,acquisition_source_2
428461488571053,2017-11-20 4:40:02,Android,samsung SM-J330G,MY,acquisition_source_4
900776053601020,2017-05-14 2:10:06,iOS,"iPhone9,1",US,acquisition_source_2
8327965184319579,2017-02-05 22:14:33,Android,samsung SM-G903W,CA,acquisition_source_1
1228027875752457,2017-02-12 15:32:00,Android,Coolpad Coolpad 3320A,US,acquisition_source_3
9327052113002705,2017-11-23 15:43:48,Android,LAVA iris702,MX,acquisition_source_4
1506696637503822,2017-12-23 16:25:34,iOS,"iPhone7,2",TH,acquisition_source_4
4946734018744885,2017-12-23 8:50:45,Android,HUAWEI NEM-L21,FI,acquisition_source_2
7037063145355313,2017-01-22 7:24:40,iOS,"iPhone9,2",US,acquisition_source_4
51294570107469,2017-07-20 15:42:50,Android,HTC HTC Desire 10 pro,VN,acquisition_source_2
3007140954772504,2017-11-25 2:43:58,Android,samsung SM-G610M,AR,acquisition_source_2
9675897290411948,2017-02-22 14:14:51,Android,samsung SM-J320FN,DK,acquisition_source_3
3268254000762654,2017-08-30 11:05:31,Android,samsung GT-I9301I,IL,acquisition_source_2
7051207040805569,2017-06-13 16:44:09,Android,samsung SAMSUNG-SM-G920A,US,acquisition_source_2
2355818108453893,2017-11-05 2:29:07,iOS,"iPhone8,4",CO,acquisition_source_2
3146271325980539,2017-02-18 6:55:57,iOS,"iPad4,8",JP,acquisition_source_2
6174673770330023,2017-09-23 7:54:38,Android,HUAWEI PRA-LX1,TR,acquisition_source_2
6975456698291288,2017-03-28 1:27:09,iOS,"iPhone6,1",US,acquisition_source_2
6844035955710669,2017-06-18 2:04:39,iOS,"iPhone8,1",US,acquisition_source_2
2646850585649623,2017-09-21 21:31:07,Android,Xiaomi Redmi 4,ES,acquisition_source_5
5.77071E+15,2017-07-19 9:27:01,Android,Xiaomi MI 5,RU,acquisition_source_2
7279596217876189,2017-04-09 1:59:27,iOS,"iPhone8,4",US,acquisition_source_3
6552128636415193,2017-02-08 19:48:36,Windows,"GE62 2QC (Micro-Star International Co., Ltd.)",ES,acquisition_source_2
7052260587839056,2017-11-24 23:17:25,iOS,"iPhone8,1",US,acquisition_source_1
2469801433322792,2017-02-20 9:01:26,Android,samsung SM-G925L,KR,acquisition_source_2
1084905763307946,2017-07-10 19:44:53,iOS,"iPhone8,1",GB,acquisition_source_2
518504480647794,2017-10-14 19:51:58,Android,samsung SM-G930T,US,acquisition_source_2
1.10726E+15,2017-12-04 12:25:12,iOS,"iPhone7,2",JP,acquisition_source_2
8240852679773074,2017-03-09 3:46:39,Android,samsung SM-G930P,US,acquisition_source_2
2489082989287932,2017-10-19 0:19:50,iOS,"iPhone9,3",US,acquisition_source_2
3246531032759862,2017-11-20 19:56:49,Android,Xiaomi Redmi Note 3,CZ,acquisition_source_2
6638764212817265,2017-10-20 14:33:37,Android,Xiaomi Redmi 4X,ID,acquisition_source_4
