profile_id,activity_date,songs_played
6715776150513013,2017-10-24,53
8133883343643324,2017-10-15,15
6753586840384333,2017-09-15,5
3889012268341241,2017-05-30,17
3889012268341241,2017-05-17,14
9955238489276309,2017-07-01,30
9955238489276309,2017-06-30,25
3477731744811794,2017-02-06,12
5.68111E+15,2017-04-15,2
4546969143917788,2017-03-29,1
1594158228512852,2017-01-12,1
154154227347243,2017-09-03,10
2520147918331681,2017-01-13,1
7616449581489718,2017-04-22,9
3453910995173157,2017-04-16,2
9867493680614101,2017-04-12,21
576127646479443,2017-01-06,1
8440899828149093,2017-02-08,1
9.28038E+15,2017-10-08,11
9998902767625411,2017-09-30,1
863610703356422,2017-08-20,9
7206609635813137,2017-07-29,18
43705820185903,2017-10-16,5
9520660052010862,2017-02-23,1
6746615593486285,2017-01-15,1
6876227016147677,2017-09-27,6
6011134652242431,2017-05-09,13
5300320755138806,2017-08-02,4
6934992181977863,2017-03-03,1
8772811824475233,2017-11-10,8
6.52835E+15,2017-02-21,1
7765565099125243,2017-09-07,13
2416206372907419,2017-08-26,1
48099586247165,2017-10-27,3
122362356375755,2017-08-08,4
6827622393805822,2017-12-23,1
8030535395650425,2017-06-24,14
5824306887740497,2017-06-13,1
7577006883610187,2017-11-19,30
3621872320050926,2017-06-28,1
8981466991153525,2017-01-29,20
3364971224519496,2017-07-30,1
228020709991865,2017-12-22,7
9297357155761899,2017-07-25,18
790478296040095,2017-12-25,1
8575376343889577,2017-12-06,6
3176941957899827,2017-04-13,57
6799955143512547,2017-10-07,1
687256032753421,2017-03-26,1
1.2362E+15,2017-03-23,19
2372013360268259,2017-03-02,2
3759858348944539,2017-04-16,12
9832359932245074,2017-12-22,18
1254030227036178,2017-07-11,1
542542824636704,2017-08-20,4
542542824636704,2017-08-28,8
1463095833042066,2017-07-15,1
1116995892226102,2017-12-29,1
7158111487279736,2017-06-04,19
5429949436811522,2017-11-30,5
5469255045668057,2017-05-15,1
3516566451194466,2017-06-05,10
4586572008834274,2017-04-28,1
3516566451194466,2017-10-23,14
6687891180988741,2017-06-11,29
2195958675562026,2017-04-10,1
2612790847677487,2017-12-16,1
614053248506318,2017-09-06,3
614053248506318,2017-08-31,49
2238402129378711,2017-01-31,13
8157674077105225,2017-05-19,1
7463660967871069,2017-01-06,1
1.31172E+15,2017-10-01,1
5813221225702138,2017-10-11,23
3294910840327765,2017-02-18,8
3294910840327765,2017-03-15,19
3294910840327765,2017-03-05,42
6606693083857807,2017-07-09,1
9307789948782297,2017-03-09,1
3283851439267486,2017-07-01,1
2548397766429783,2017-04-21,1
2548397766429783,2017-05-21,25
48099586247165,2017-11-09,2
8946216149314582,2017-10-04,1
8030535395650425,2017-05-12,2
7577006883610187,2017-11-21,27
9476481390896565,2017-06-06,6
4307068970774114,2017-11-22,15
4531182259471692,2017-03-23,21
9182341117509931,2017-08-09,13
4208996341909026,2017-03-10,2
3364971224519496,2017-07-08,7
3364971224519496,2017-07-01,48
3960079392110151,2017-06-07,24
234187429720753,2017-10-31,25
9493787605659851,2017-03-30,18
9.03524E+15,2017-06-06,36
1598801575801203,2017-07-22,2
1814000631107077,2017-04-13,1
6729675073924529,2017-06-07,37
206012844834593,2017-04-22,38
4445800911948522,2017-04-18,1
274314220745435,2017-02-28,14
2203734850037757,2017-02-09,1
3759858348944539,2017-05-21,10
3759858348944539,2017-03-28,5
4445800911948522,2017-05-28,22
1873790519817276,2017-09-20,1
5429949436811522,2017-12-09,27
9133273566889729,2017-11-26,2
6575638489363236,2017-10-07,1
5160408526779179,2017-11-22,1
3516566451194466,2017-11-01,17
3516566451194466,2017-09-13,45
3516566451194466,2017-05-10,31
3516566451194466,2017-09-15,38
5203914109225635,2017-05-18,20
1538564335130821,2017-12-27,4
522327548738260,2017-02-25,3
2747685545172158,2017-05-31,1
8154047696460934,2017-05-22,1
1366958622062034,2017-07-21,8
7864290144241227,2017-07-26,56
2063226489647598,2017-08-09,1
2516912239388279,2017-12-31,6
8224188297408853,2017-03-26,24
7914012840485189,2017-06-08,1
6090298911348766,2017-04-09,1
1.12061E+15,2017-03-02,3
5169830861236352,2017-06-05,9
9972021958025896,2017-12-30,24
1359574563724409,2017-04-24,1
2995308660706905,2017-02-15,1
2238402129378711,2017-01-27,1
5929512690189175,2017-08-20,3
4.01495E+15,2017-12-06,1
7044951297423857,2017-05-07,3
8189559104525766,2017-02-19,1
625584591101965,2017-10-20,49
3294910840327765,2017-10-16,10
3294910840327765,2017-09-09,36
7863228132539469,2017-12-10,10
6.71642E+15,2017-01-16,7
69295172781485,2017-12-24,7
7026115788801296,2017-12-26,22
7982589163489708,2017-09-25,1
3636390151259606,2017-01-13,1
8758022517140567,2017-12-03,22
3136462386281041,2017-05-31,24
3136462386281041,2017-08-14,9
3136462386281041,2017-05-22,18
514407688119692,2017-04-11,1
2296181707336325,2017-07-27,1
5139606040857549,2017-06-09,19
5139606040857549,2017-01-31,14
5139606040857549,2017-07-22,22
2958374078400102,2017-11-04,2
950887618664866,2017-10-24,9
6994701956654782,2017-09-08,1
6994701956654782,2017-10-03,16
4181392456483299,2017-11-04,20
4181392456483299,2017-10-20,4
9668948426695883,2017-10-27,1
4808206923587026,2017-08-02,22
7.15836E+15,2017-04-20,78
5516380464040405,2017-05-07,1
8105088922840072,2017-07-20,5
8278871113009568,2017-03-30,11
1158120610047696,2017-08-12,10
6452954891950964,2017-10-17,9
8352925860008808,2017-10-11,3
480058439181962,2017-10-27,1
7213320639729214,2017-11-11,1
6339633559846506,2017-11-26,1
9408965391778689,2017-08-20,26
358708068579464,2017-01-17,6
3686344748545904,2017-05-31,27
6977896356557388,2017-08-27,1
7843327556169351,2017-12-02,2
2990061533080605,2017-08-05,2
7474405691235155,2017-10-07,10
3844282356868389,2017-02-06,14
1435467143164667,2017-03-20,113
1784310654807813,2017-09-23,41
3268254000762654,2017-09-27,16
3268254000762654,2017-08-31,15
3532473198108933,2017-12-08,1
656272054205688,2017-03-27,11
3883275644854809,2017-09-21,75
3883275644854809,2017-06-22,53
303276860486947,2017-12-11,56
164734084966264,2017-04-02,1
8.88578E+15,2017-06-10,15
8923373816608666,2017-03-31,45
1428735918150891,2017-12-06,1
8328703209862414,2017-07-08,2
5721539327071891,2017-02-05,15
3819380545291868,2017-10-16,1
8.90723E+15,2017-09-12,1
8.51861E+15,2017-07-22,1
7539071543066649,2017-03-28,1
2760597580167427,2017-01-15,1
7158111487279736,2017-05-29,5
3516566451194466,2017-09-04,21
3516566451194466,2017-05-11,36
1297196941569484,2017-10-26,19
5203914109225635,2017-05-11,1
8324430898533044,2017-12-16,16
7864290144241227,2017-08-07,1
3.56591E+15,2017-11-28,12
5.83672E+15,2017-08-23,6
5169830861236352,2017-02-26,25
356918793264381,2017-12-13,15
614053248506318,2017-08-17,3
6.28553E+15,2017-07-17,7
6.28553E+15,2017-06-05,1
7729298229441885,2017-05-01,32
1.31172E+15,2017-12-19,4
5532159888103018,2017-06-12,13
9301336015315421,2017-01-16,1
9653529548596436,2017-05-25,1
5813221225702138,2017-10-10,1
3776262288646059,2017-02-25,12
143373696307188,2017-05-23,2
3.31598E+15,2017-11-02,25
9497793388351782,2017-11-21,10
8089607944986471,2018-12-27,1
625584591101965,2017-11-28,3
3294910840327765,2017-10-30,15
3294910840327765,2017-02-23,81
3294910840327765,2017-07-14,23
3294910840327765,2017-06-06,18
3294910840327765,2017-01-15,14
7881950735687623,2017-12-25,1
3149018365347675,2017-01-08,7
3149018365347675,2017-01-31,12
6292791850868078,2017-02-18,1
7026115788801296,2017-12-29,24
632929309767488,2017-10-20,24
8758022517140567,2017-11-11,13
5098778454061338,2017-08-21,1
3136462386281041,2017-03-15,18
3136462386281041,2017-03-28,14
3136462386281041,2017-07-11,13
3136462386281041,2017-04-04,7
2117776054111788,2017-12-29,18
6658996566102657,2017-10-10,8
3.63441E+15,2017-07-13,1
3.92239E+15,2017-02-23,18
5139606040857549,2017-08-30,24
5139606040857549,2017-01-16,19
5139606040857549,2017-07-07,18
5139606040857549,2017-06-01,14
5139606040857549,2017-04-15,29
5139606040857549,2017-01-30,8
6994701956654782,2017-09-25,4
4808206923587026,2017-07-23,1
2174044431239938,2017-02-01,1
9363389874691013,2017-05-07,2
5673469548302967,2017-09-16,34
8277639798084216,2017-07-07,11
8942178145100184,2017-11-21,2
789073348103298,2017-07-24,3
4088139504264368,2017-02-01,1
91918153920072,2017-12-03,27
6452954891950964,2017-10-12,1
2389578633525722,2017-11-02,11
2123294253575015,2017-01-13,1
9450777702303959,2017-07-09,60
5618295839933768,2017-01-22,1
7900722234529728,2017-04-23,14
5074812406496506,2017-06-20,1
5998827897625384,2017-03-27,1
6251421517165156,2017-11-18,1
4473463881847941,2017-11-26,1
9408965391778689,2017-08-15,1
1477832679463478,2017-08-09,9
5039610965379905,2017-11-30,26
2166541993786799,2017-01-22,8
2.09012E+15,2017-12-16,2
7690671200576798,2017-11-28,1
1441219697716497,2017-02-11,1
1310212782870226,2017-04-22,99
1560806531211807,2017-10-12,1
1475431474347814,2017-06-24,6
7453528907272794,2017-11-30,6
3686344748545904,2017-06-03,13
7127658137402011,2017-01-26,1
9364170426946396,2017-09-27,3
2628400073899541,2017-12-10,11
2628400073899541,2017-11-18,1
2628400073899541,2017-11-23,25
675191261152812,2017-06-30,1
5350998068613681,2017-12-05,1
2212552992648497,2017-06-12,1
7474405691235155,2017-10-11,16
5943263459859369,2017-03-11,85
3064081285618434,2017-03-14,8
3870395000674493,2017-06-07,1
3419592954767481,2017-09-30,22
3419592954767481,2017-11-22,6
204996516492330,2017-01-04,14
1435467143164667,2017-04-04,87
1435467143164667,2017-04-20,162
1435467143164667,2017-03-25,37
5828274369334636,2017-10-28,10
3833890232267722,2017-12-30,22
8585342471527044,2017-12-10,20
2.91153E+15,2017-01-31,6
3268254000762654,2017-10-06,22
3036192528690463,2017-12-28,2
2540840516922456,2017-08-07,50
5206103483914127,2017-04-19,18
5206103483914127,2017-12-09,21
5206103483914127,2017-10-26,29
5.92517E+15,2017-02-20,1
7292967205163201,2017-06-17,1
6854985787676404,2017-11-05,28
789375307895545,2017-04-13,1
789375307895545,2017-04-11,1
721990307120239,2017-11-07,1
7525603254902092,2017-06-23,1
303276860486947,2017-10-21,12
303276860486947,2017-09-28,267
303276860486947,2017-10-04,31
6777430723842551,2017-03-27,1
274691785809016,2017-05-28,2
2169398071122878,2017-12-11,123
7638161695251154,2017-07-10,26
5224722455456432,2017-07-06,1
2455003098378057,2017-12-30,30
2455003098378057,2017-12-28,1
7590189528837616,2017-02-05,1
3079975344190128,2017-03-09,1
1784491901251428,2017-08-19,6
1784491901251428,2017-07-25,17
5721539327071891,2017-01-20,11
5721539327071891,2017-02-06,30
615146535577186,2017-04-04,12
6722414350654302,2017-03-15,1
2008436380296386,2017-12-10,1
1743606612296248,2017-11-13,11
1743606612296248,2017-12-11,9
8660142285296399,2017-12-03,1
7945242141426611,2017-07-19,13
2.24048E+15,2017-12-24,16
1.34913E+15,2017-06-15,23
5237899462292731,2017-07-17,1
5721539327071891,2017-02-02,20
4968728052654509,2017-02-28,73
5775673785430265,2017-11-09,158
6049289768385056,2018-01-08,1
1009865173716558,2017-12-19,28
8595938855176656,2017-11-20,31
5836510997532765,2017-01-08,8
5836510997532765,2017-02-03,2
4425603828222112,2017-06-09,3
5366432806401675,2017-04-01,1
3033784478247624,2017-04-14,1
6898004137809499,2017-01-25,1
3284782579236339,2017-12-17,31
1009865173716558,2017-12-14,12
3516566451194466,2017-09-26,6
3.56591E+15,2017-11-12,37
5189630518031961,2017-03-27,11
7044951297423857,2017-05-13,10
6.10107E+15,2017-10-19,16
9653529548596436,2017-05-28,14
9.50924E+15,2017-03-18,20
143373696307188,2017-04-01,33
3.31598E+15,2017-10-31,29
6805724126834691,2017-06-03,1
6607829610701541,2017-09-10,21
5139606040857549,2017-06-07,22
3136462386281041,2017-08-28,13
7.63387E+15,2017-10-02,1
5727467816810118,2017-12-26,1
9.70399E+15,2017-01-14,1
6944496358510637,2017-09-20,121
3275644497757252,2017-04-10,6
3488992197720964,2017-01-17,15
5175267840624125,2017-01-11,1
1599358818097431,2017-03-12,1
6.06689E+15,2017-07-19,1
7073609501898674,2017-01-02,1
9.67748E+15,2017-05-25,1
806309041365781,2017-12-14,278
3769624900344634,2017-11-12,33
2628400073899541,2017-11-03,15
5943263459859369,2017-04-20,54
3608365804625877,2017-07-31,1
3844282356868389,2017-04-24,12
4279294796727533,2017-07-19,1
909848474646232,2017-10-31,64
5703583714164823,2017-02-27,5
1435467143164667,2017-04-23,26
9321901907579469,2018-10-13,1
4539798106319515,2017-03-28,6
5230251765327639,2017-02-15,1
5007811545335349,2017-07-23,3
3883275644854809,2017-05-10,25
7525603254902092,2017-06-10,92
303276860486947,2017-12-14,37
303276860486947,2017-11-03,62
9149546150671021,2017-02-16,1
1784491901251428,2017-07-29,2
1666585928189933,2017-05-14,46
4.22632E+15,2017-12-22,5
5.04316E+15,2017-12-23,1
5732529174487347,2017-06-04,1
9030615115566585,2017-01-24,1
5703583714164823,2017-03-05,4
3268254000762654,2017-10-16,22
2826487608785612,2017-03-10,28
7471747950266828,2017-05-16,6
5770303898113981,2017-11-05,46
1774730164832929,2017-12-07,16
8886783730515765,2017-07-10,16
3637066942549339,2017-01-26,1
8818338582547757,2017-04-05,7
8818338582547757,2017-03-31,4
8818338582547757,2017-04-02,7
8657549468420332,2017-07-17,14
7340565215542879,2017-01-03,98
9600289221871823,2017-07-09,1
5800873823982521,2017-03-25,20
5800873823982521,2017-03-12,21
691364820469136,2017-06-09,1
691364820469136,2017-06-10,15
7326645517260218,2017-12-05,1
2.35979E+15,2017-06-12,7
2.35979E+15,2017-09-15,3
5348121032759806,2017-06-28,1
9300451908054502,2017-10-24,12
6075466357541543,2017-11-17,12
3528126461259291,2017-04-07,36
1651318388468601,2017-12-19,59
6343869675911052,2017-01-14,1
5080422132724606,2017-07-18,3
9265489913077435,2017-02-15,20
9265489913077435,2017-04-30,26
9265489913077435,2017-10-27,5
3958743731740373,2017-10-05,1
2917300557488115,2017-10-19,2
4206116417663429,2017-05-05,1
6420760057046794,2017-01-02,1
9456775416602654,2017-11-27,2
8583586020359917,2017-11-17,2
6035793667626381,2017-02-19,1
3727132570449687,2017-11-22,10
3727132570449687,2017-11-21,1
1441724332883659,2017-11-11,1
8.95821E+15,2017-01-14,9
2481458585993232,2017-01-04,1
5324123298213606,2017-05-12,9
785396441911011,2017-05-14,10
785396441911011,2017-04-28,4
5369173325911975,2017-04-25,1
6121033760324502,2017-07-22,15
7752663868664228,2017-07-14,1
3740618011615495,2017-09-04,5
3276099475595263,2018-04-11,1
8140265324816421,2017-12-26,12
3500376494593117,2017-10-22,28
7.16819E+15,2017-10-28,1
7064699216071869,2017-05-30,1
902095749696866,2017-06-07,27
902095749696866,2017-06-16,33
902095749696866,2017-06-14,66
321940825601784,2017-10-30,44
1025464578535728,2017-11-13,131
1025464578535728,2017-12-14,38
1025464578535728,2017-11-17,202
1025464578535728,2017-11-10,271
1025464578535728,2017-11-21,144
2967844477572268,2017-11-24,17
2967844477572268,2017-12-16,4
2967844477572268,2017-11-26,18
4308134522459677,2017-12-19,19
785396441911011,2017-04-15,9
907253326100967,2017-05-30,1
907253326100967,2017-05-31,4
6550118503154044,2017-12-08,2
6193348784667782,2017-10-31,1
4687262149482278,2017-09-17,23
1309254822906755,2017-08-03,20
9207716297919083,2017-04-08,39
8280683308629778,2017-04-10,1
828441673913628,2017-08-29,30
3184655127553077,2017-06-06,23
2526661901613335,2017-09-12,1
2164999346434663,2017-12-14,5
5339090351746235,2017-03-20,1
6154993236935057,2017-03-30,7
4.42493E+15,2017-07-09,1
4.42493E+15,2017-06-10,1
3578813360317711,2017-11-04,1
1734236699528271,2017-01-05,8
1545791386008363,2017-11-14,8
5.06844E+15,2017-06-08,1
5719775849810704,2017-03-19,21
5972687446107821,2017-07-22,1
5669312295700341,2017-11-01,12
8613339801029103,2017-03-14,11
6239123029802497,2017-05-25,64
7503076990034572,2017-10-18,1
6951697247500066,2017-12-11,1
7131198065060988,2017-05-20,1
2029366208022618,2017-03-19,3
8459001550262055,2017-08-19,1
8.17257E+15,2017-11-11,14
8.17257E+15,2017-10-30,8
8.17257E+15,2017-10-02,2
8.17257E+15,2017-10-01,3
3870162419512132,2017-09-28,1
6765923434744091,2017-03-31,6
9.46839E+15,2017-03-05,10
6053542707465603,2017-10-15,3
8059140781604326,2017-05-15,18
8059140781604326,2017-10-22,8
6682465221185221,2017-10-10,1
5.25531E+15,2017-04-06,38
5.25531E+15,2017-04-02,78
9782347381882337,2017-04-12,41
3025302041719491,2017-04-03,21
3025302041719491,2017-02-04,23
3025302041719491,2017-03-09,13
3025302041719491,2017-04-05,39
1071553792452462,2017-12-09,16
1071553792452462,2017-11-18,1
8271795725990884,2017-12-16,1
4738737084713921,2017-06-27,4
8635512526471558,2017-01-04,1
3209045816173434,2017-04-23,1
4749628254629163,2017-10-27,5
46113632797121,2017-03-27,1
880110474969716,2017-07-13,1
6435449437558802,2017-06-10,136
6435449437558802,2017-06-13,132
2684505998326791,2017-07-20,27
1659858866363927,2017-08-24,3
5983589702939621,2017-09-19,1
8323090078609986,2017-10-14,1
7839328568210029,2017-04-02,18
7839328568210029,2017-04-22,6
4686758418192492,2017-03-12,11
9172445460257513,2017-12-16,1
4740633014068934,2017-12-13,2
4813018726728839,2017-06-06,1
6831600352286138,2017-05-15,44
4874671265422798,2017-03-10,18
9184068030368755,2017-07-03,8
5734129205919958,2017-01-25,16
4529031295864321,2017-10-11,19
4529031295864321,2017-11-22,4
8648524093119975,2017-11-12,1
5.71668E+15,2017-06-20,11
8865826955260706,2017-11-30,56
8496907083997144,2017-02-17,17
8496907083997144,2017-12-22,7
1891661059801898,2017-11-26,1
1891661059801898,2017-11-28,10
776120474077224,2017-12-07,13
4611883704970788,2017-11-09,10
4611883704970788,2017-11-25,11
4611883704970788,2017-06-01,23
4611883704970788,2017-10-16,24
4611883704970788,2017-04-27,96
9271804880679731,2017-09-03,31
1183943830259327,2017-12-19,13
5200834609493881,2017-02-03,1
174958734742425,2017-09-13,1
1215595668787923,2017-10-06,6
9114068186891656,2017-03-14,5
9.83775E+15,2017-09-21,26
5653172901017877,2017-02-25,11
4584108693240502,2017-08-29,45
5978895292521327,2017-12-14,1
7942986325431391,2017-09-19,1
7937425505098616,2017-10-10,23
7937425505098616,2017-09-11,2
9407744953407382,2017-04-03,17
7937425505098616,2017-10-13,13
5620947773084614,2017-12-30,1
9411625006142618,2017-10-26,1
1848249415219937,2017-07-14,25
5162908372145358,2017-06-30,40
101566694576417,2017-08-25,17
6004707913198262,2017-03-10,1
5175654711166672,2017-07-22,5
5175654711166672,2017-07-14,1
2717726236882865,2017-01-18,6
1180524905073354,2017-06-26,1
980720873511906,2017-12-10,10
8625439135988551,2017-11-12,8
586706273331858,2017-10-20,76
8864118972278052,2017-12-22,2
3265841595633566,2017-11-26,1
1262511297072276,2017-01-03,1
9871764831020162,2017-04-29,1
4496146397856138,2017-05-20,1
4004793462362303,2017-04-18,1
4004793462362303,2017-06-13,14
8593104663452116,2017-01-09,24
8593104663452116,2017-01-22,17
2853595224017303,2017-07-14,38
2853595224017303,2017-06-02,1
2853595224017303,2017-09-06,39
7064116676051914,2017-07-04,16
7064116676051914,2017-07-01,23
350862941966042,2017-07-16,19
5200091736669451,2017-11-09,4
8961548338623783,2017-09-19,5
8961548338623783,2017-07-23,4
8961548338623783,2017-09-04,5
2526910783602923,2017-08-08,1
381534755089855,2017-04-29,1
7797365345221986,2017-04-05,6
4218050070414893,2017-12-29,5
3277908316937698,2017-01-24,3
9.35573E+15,2017-03-04,6
5903736757490308,2017-09-22,1
7609653863789015,2017-04-19,1
4746682423890144,2017-04-05,1
5890819511360258,2017-11-21,14
5890819511360258,2017-08-27,46
5890819511360258,2017-08-26,23
1645184791357225,2017-03-01,7
860239669032091,2017-10-01,1
6.24589E+15,2017-12-14,4
5523573303675956,2017-03-22,2
659701483263045,2017-08-13,1
1.23426E+15,2017-09-12,30
1.23426E+15,2017-09-11,1
1003301967200801,2017-07-06,15
1865540140806537,2017-06-03,8
7382742763664523,2017-08-10,21
6779729064314164,2017-10-24,30
9860171344417186,2017-09-04,20
7476331489563361,2017-12-30,5
7476331489563361,2017-12-19,24
7476331489563361,2017-09-21,59
5542803979789361,2017-02-07,12
1062141441563216,2017-11-03,28
912358807137228,2017-05-26,1
783189239822893,2017-11-05,11
8269000438176007,2017-09-27,6
2336419636862233,2017-07-20,1
4182882288874272,2017-08-17,1
3546640660365826,2017-11-28,8
4833914442090734,2017-04-17,13
1562171069750015,2017-07-14,1
2587246543020867,2017-02-10,1
2320104838902015,2017-05-19,3
9250245930491619,2017-03-14,1
5.77071E+15,2017-07-25,58
7604294055590636,2017-09-12,12
7870357630413497,2017-08-27,1
6721669427659882,2017-12-06,11
3176515697378596,2017-07-06,1
9737574159151381,2017-07-26,6
2482414434171847,2017-06-10,1
2317410509515769,2017-05-14,5
2317410509515769,2017-04-29,1
8641325788160795,2017-06-30,22
4733446856254639,2017-12-13,1
6419974120217833,2017-10-29,1
1106592759818408,2017-03-02,6
480305767911876,2017-02-23,2
9169377955895277,2017-09-29,1
9169377955895277,2017-10-07,31
2705966272400067,2017-09-27,1
2582953975313726,2017-11-08,8
6552999687626516,2017-12-27,9
7794705091775255,2017-11-11,6
7794705091775255,2017-10-30,6
9341067285953498,2017-12-24,2
9077225895221516,2017-11-07,11
4.27322E+15,2017-11-09,1
1019735052175179,2017-05-30,1
9.22752E+15,2017-01-28,1
8813935903544553,2017-08-03,1
6.67146E+15,2017-07-31,39
3.92906E+15,2017-09-02,4
6678500878386409,2017-09-23,1
8173659111335263,2017-07-15,28
8.55989E+15,2017-03-29,206
2.20515E+15,2017-09-05,17
8.55989E+15,2017-03-02,1
1.77676E+15,2017-10-08,16
7913903064142654,2017-08-19,1
1196838035480929,2017-06-30,19
1351298741526413,2017-11-27,26
9755332363613792,2017-03-22,1
2495876521666796,2017-12-31,20
2495876521666796,2017-11-15,5
742479085740096,2017-05-06,1
5408507970047393,2017-12-17,11
875510922703245,2017-11-28,1
613885798739581,2017-03-29,10
6707275728857074,2017-05-29,1
1289066813111704,2017-10-07,7
1289066813111704,2017-11-23,30
9977892806995052,2017-05-30,1
5178542986438229,2017-02-13,21
9358346748614919,2017-10-21,1
6464859716422241,2021-08-15,1
7948708416692013,2017-11-22,1
7491379662582747,2017-06-19,1
1670654443525528,2017-06-21,4
5818462116980534,2017-01-20,10
6.43855E+15,2017-05-26,1
8.0003E+15,2017-03-22,23
5811806514341282,2017-04-17,10
718543578916512,2017-02-21,13
1336390746737614,2017-08-18,22
7709073629892295,2017-03-10,1
3002093084049361,2017-03-17,40
2.19694E+15,2017-12-11,1
1750193854322015,2017-06-11,1
9482996105014404,2017-03-04,2
227360687550245,2017-02-22,1
8.94402E+15,2017-09-30,28
3021679519726244,2017-12-02,1
1595421420496873,2017-04-16,52
1595421420496873,2017-07-04,26
1595421420496873,2017-04-21,52
1595421420496873,2017-09-09,2
4011582952249274,2017-05-02,1
1109217112709282,2017-10-12,2
9336512455168218,2017-10-22,1
1015708747198285,2017-03-08,1
5926104795122337,2017-11-17,44
2267395778759875,2017-08-31,1
5632139149829872,2017-09-08,1
3361528699134397,2017-05-02,1
8.52729E+15,2017-08-23,15
6583343145734568,2017-11-15,1
1366740093111457,2017-10-22,13
1366740093111457,2017-09-18,14
6741675909487538,2017-06-04,2
8330623221426721,2017-11-30,9
2017778486194183,2017-03-14,17
9026526347790033,2017-11-03,1
9026526347790033,2017-11-11,18
1913564824752609,2017-10-21,7
4331655135569063,2017-05-19,1
5324123298213606,2017-05-26,1
321940825601784,2017-11-26,2
1025464578535728,2017-12-02,115
3660432510471111,2017-09-04,5
9970092174902881,2017-02-25,28
828441673913628,2017-08-24,1
3184655127553077,2017-07-28,37
5.25531E+15,2017-04-14,80
4611883704970788,2017-10-05,82
4611883704970788,2017-08-28,10
4584108693240502,2017-08-18,1
215782531590207,2017-12-29,14
5429253326417603,2017-01-19,17
849253380298863,2017-07-30,4
3656073517556906,2017-10-20,1
7396863385430951,2017-07-12,8
2323594604894639,2017-12-28,71
1.23426E+15,2017-09-14,13
2126549326413843,2017-08-22,70
7348585985604428,2017-11-24,7
7348585985604428,2017-02-18,9
3306626518070562,2017-05-17,2
8853028988187757,2017-04-17,46
7476331489563361,2017-09-11,153
1062141441563216,2017-09-11,114
3851495954257418,2017-04-05,1
7402063637789272,2017-02-13,16
4510342718985307,2017-10-09,1
2045989821506349,2017-12-30,35
6158193599449012,2017-08-06,1
5316161798412514,2017-04-01,1
1922612837570075,2017-02-19,1
4299936210104725,2017-07-26,3
1.77676E+15,2017-05-23,15
9755332363613792,2017-03-23,41
5408507970047393,2017-07-14,72
8017914763368174,2017-11-19,13
875510922703245,2017-12-03,11
8538657792613693,2017-04-08,10
613885798739581,2017-06-26,11
1348230971531357,2017-11-30,54
1670654443525528,2017-06-20,25
6068022022066594,2017-03-16,1
7051207040805569,2017-06-14,6
5612842005078408,2017-10-27,59
5811806514341282,2017-04-07,17
1364662562814798,2017-11-19,17
3892296147925335,2017-01-27,9
1336390746737614,2017-08-19,15
2821436718498632,2017-07-05,5
227360687550245,2017-09-04,3
227360687550245,2017-03-26,15
8.94402E+15,2017-11-24,21
2427933999169847,2017-12-08,5
1595421420496873,2017-06-03,151
8.52729E+15,2017-08-24,20
1913564824752609,2017-08-05,34
9267511522020168,2017-10-12,16
2029366208022618,2017-02-21,5
6524968209742932,2017-11-25,12
5784801657260786,2017-10-23,34
1284719219905845,2017-06-30,1
1113820196449978,2017-07-25,2
8.0003E+15,2017-03-26,58
1595421420496873,2017-11-04,4
1348230971531357,2017-10-11,12
1142744935679383,2017-08-10,49
2587468660768472,2017-12-20,20
1979896983113197,2017-12-30,26
8727805350486507,2017-05-19,14
2945643531332998,2017-08-16,2
2195524235100011,2017-04-14,1
6043027060404618,2017-02-16,1
2945643531332998,2017-10-10,12
2945643531332998,2017-07-11,27
2945643531332998,2017-10-12,14
8822695957187458,2017-12-14,14
2431428807686629,2017-07-14,24
5613341619842093,2017-05-22,1
287405054984934,2017-02-05,1
7641287146966373,2017-06-03,7
2829867152041202,2017-12-30,95
6314311850715502,2017-05-27,15
9320524695514111,2017-08-17,25
3827294726243651,2017-05-17,19
287405054984934,2017-08-30,8
2829867152041202,2017-02-06,20
2.05625E+15,2017-12-25,1
3132715749516437,2017-04-11,7
3132715749516437,2017-05-04,4
1156893790862539,2017-08-26,3
5725167346403803,2017-10-05,1
9587888838060463,2017-01-29,2
9441049448093185,2017-07-11,33
4895815072136689,2017-08-19,22
4895815072136689,2017-10-26,26
3068343621592195,2017-09-09,9
4126931413584804,2017-07-24,82
9563585347895344,2017-12-12,4
9563585347895344,2017-12-07,31
5501232027667253,2017-08-11,40
3909660777387753,2017-05-13,32
3909660777387753,2017-05-26,24
3909660777387753,2017-02-26,84
3909660777387753,2017-06-25,99
3909660777387753,2017-01-24,27
3909660777387753,2017-01-21,35
3909660777387753,2017-01-18,21
5009574840027625,2017-06-03,1
2559383863559928,2017-12-31,1
3132715749516437,2017-04-12,32
1156893790862539,2017-08-23,1
7564073039268526,2017-08-24,2
9563585347895344,2017-12-09,170
2851153650116216,2017-09-30,1
1970246945010477,2017-05-31,34
1970246945010477,2017-06-04,9
3909660777387753,2017-04-06,37
3909660777387753,2017-05-11,63
3909660777387753,2017-02-04,2
2175204017131303,2017-10-07,31
6461332752771274,2017-07-15,1
516684398409145,2017-01-10,1
1588103998001065,2017-04-10,1
9655539360368391,2017-11-28,4
4320473559473037,2017-03-12,8
2.63869E+15,2017-06-08,1
